,Symbol,Owner,Relationship,Date,Cost,# Shares,Value($),Total Shares,Filing,Type,currentprice,movingaverage
1,EVR,Walsh Robert B,Principal Financial Officer,"Apr 23, 2020",$50.14,2000,100280,105542,"Apr 24, 2020, 06:04 PM",buy,47.61000061035156,71.43555569118924
2,DSNY,Graber Mark A,10% Owner,"Apr 20, 2020",$0.60,13000,7800,1162777,"Apr 24, 2020, 05:54 PM",buy,0.75,0.8917727735307481
3,RVP,SHAW THOMAS J,President and CEO,"Apr 24, 2020",$3.10,800,2480,14553806,"Apr 24, 2020, 05:46 PM",buy,3.0999999046325684,1.373222224911054
4,RVP,SHAW THOMAS J,President and CEO,"Apr 23, 2020",$3.01,300,903,14553006,"Apr 24, 2020, 05:46 PM",buy,3.0999999046325684,1.373222224911054
5,ICMB,Investcorp BDC Holdings Ltd,10% Owner,"Apr 23, 2020",$4.78,3080,14732,469920,"Apr 24, 2020, 05:39 PM",buy,4.760000228881836,6.3100555506017475
6,ICMB,Investcorp BDC Holdings Ltd,10% Owner,"Apr 22, 2020",$4.53,2917,13229,466840,"Apr 24, 2020, 05:39 PM",buy,4.760000228881836,6.3100555506017475
7,ICMB,Investcorp BDC Holdings Ltd,10% Owner,"Apr 24, 2020",$4.84,2600,12571,472520,"Apr 24, 2020, 05:39 PM",buy,4.760000228881836,6.3100555506017475
8,AUMN,Rehn Warren,President and CEO,"Apr 24, 2020",$0.22,10000,2210,486000,"Apr 24, 2020, 05:26 PM",buy,0.22290000319480896,0.25534944401846993
9,RGT,ROYCE CHARLES M,Portfolio Manager,"Apr 23, 2020",$9.32,10000,93200,233705,"Apr 24, 2020, 05:14 PM",buy,9.319999694824219,10.384555543793573
10,RGT,ROYCE CHARLES M,Portfolio Manager,"Apr 24, 2020",$9.39,15000,140850,248705,"Apr 24, 2020, 05:14 PM",buy,9.319999694824219,10.384555543793573
11,TRST,SCHRECK ERIC W,SVP & TREASURER,"Apr 24, 2020",$5.61,4455,24993,99239,"Apr 24, 2020, 05:12 PM",buy,5.489999771118164,7.671055539449056
12,ABBV,Durkin Brian L,"VP, Controller","Mar 20, 2020",$69.00,1550,106950,17644,"Apr 24, 2020, 05:07 PM",buy,83.58999633789062,80.41316644880507
13,PACW,LESTER SUSAN E,Director,"Apr 23, 2020",$16.21,1000,16206,28056,"Apr 24, 2020, 05:06 PM",buy,16.889999389648438,33.05711114671495
14,AIMT,"Nestle Health Science US Holdings, Inc.",10% Owner,"Nov 28, 2018",$30.27,3237529,98000004,11727113,"Apr 24, 2020, 04:45 PM",buy,17.639999389648438,24.587527720133462
15,AIMT,"Nestle Health Science US Holdings, Inc.",10% Owner,"Feb 26, 2018",$32.00,937500,30000000,8489584,"Apr 24, 2020, 04:45 PM",buy,17.639999389648438,24.587527720133462
16,BMTC,TYLUS F KEVIN,President of BMTC (Bank),"Apr 23, 2020",$26.34,3000,79032,30544,"Apr 24, 2020, 04:43 PM",buy,26.510000228881836,35.647777716318764
17,THS,General Dean,"SVP, Chief Commercial Officer","Mar 05, 2020",$40.39,1000,40390,9216,"Apr 24, 2020, 04:36 PM",buy,50.11000061035156,48.4212222205268
18,RUBY,Coughlin Christina M.,Chief Medical Officer,"Apr 22, 2020",$5.52,19000,104813,19000,"Apr 24, 2020, 04:13 PM",buy,6.190000057220459,8.469972235626644
19,HQI,Hermanns Richard,President and CEO,"Apr 23, 2020",$6.33,3700,23427,5861190,"Apr 24, 2020, 04:08 PM",buy,6.190000057220459,6.699111104011536
20,GPK,Venturelli Larry M,Director,"Apr 02, 2020",$11.91,162,1929,66307,"Apr 24, 2020, 03:46 PM",buy,12.960000038146973,14.728444470299614
21,GPK,Venturelli Larry M,Director,"Apr 03, 2019",$12.80,148,1894,65760,"Apr 24, 2020, 03:46 PM",buy,12.960000038146973,14.728444470299614
22,GPK,Venturelli Larry M,Director,"Jan 02, 2020",$16.56,116,1921,66145,"Apr 24, 2020, 03:46 PM",buy,12.960000038146973,14.728444470299614
23,GPK,Venturelli Larry M,Director,"Jan 03, 2019",$10.72,175,1876,65613,"Apr 24, 2020, 03:46 PM",buy,12.960000038146973,14.728444470299614
24,GPK,Venturelli Larry M,Director,"Oct 03, 2019",$14.23,134,1907,66030,"Apr 24, 2020, 03:46 PM",buy,12.960000038146973,14.728444470299614
25,GPK,Venturelli Larry M,Director,"Jul 02, 2019",$14.07,135,1899,65895,"Apr 24, 2020, 03:46 PM",buy,12.960000038146973,14.728444470299614
26,AXDX,SCHULER JACK W,Director,"Apr 22, 2020",$9.47,157688,1493305,14598623,"Apr 24, 2020, 03:39 PM",buy,10.279999732971191,15.495500042703416
27,SPWR,TOTAL S.A.,Director,"Apr 23, 2020",$6.75,2544,17170,87951556,"Apr 24, 2020, 02:22 PM",buy,6.679999828338623,9.065888855192396
28,SPWR,TOTAL S.A.,Director,"Apr 22, 2020",$6.30,15717,99064,87949012,"Apr 24, 2020, 02:22 PM",buy,6.679999828338623,9.065888855192396
29,ISD,Lillard Michael,Head of PGIM Fixed Income/CIO,"Apr 23, 2020",$12.26,4012,49187,9262,"Apr 24, 2020, 02:19 PM",buy,12.140000343322754,14.374666664335463
30,GHY,Lillard Michael,Head of PGIM Fixed Income/CIO,"Apr 23, 2020",$11.58,13000,150540,18500,"Apr 24, 2020, 01:58 PM",buy,11.5,13.97261110941569
31,SNX,MIAU MATTHEW,Director,"Apr 22, 2020",$71.47,10000,714700,5299980,"Apr 24, 2020, 01:48 PM",buy,76.20999908447266,111.04483303493923
32,PHD,"Saba Capital Management, L.P.",10% Owner,"Apr 23, 2020",$8.48,43750,371000,3346044,"Apr 24, 2020, 01:38 PM",buy,8.5,10.179166724946764
33,PHD,"Saba Capital Management, L.P.",10% Owner,"Apr 22, 2020",$8.44,177,1494,3302294,"Apr 24, 2020, 01:38 PM",buy,8.5,10.179166724946764
34,EHI,"Saba Capital Management, L.P.",10% Owner,"Apr 23, 2020",$8.22,27937,229642,8866220,"Apr 24, 2020, 01:34 PM",buy,8.15999984741211,9.53266667260064
35,EHI,"Saba Capital Management, L.P.",10% Owner,"Apr 22, 2020",$8.18,98747,807750,8838283,"Apr 24, 2020, 01:34 PM",buy,8.15999984741211,9.53266667260064
36,BQH,"Saba Capital Management, L.P.",10% Owner,"Apr 23, 2020",$14.69,48400,710996,456070,"Apr 24, 2020, 01:30 PM",buy,14.418499946594238,14.904325008392334
37,BQH,"Saba Capital Management, L.P.",10% Owner,"Apr 22, 2020",$14.61,31840,465182,407670,"Apr 24, 2020, 01:30 PM",buy,14.418499946594238,14.904325008392334
38,TGEN,HATSOPOULOS JOHN,Director,"Apr 23, 2020",$1.00,25000,25093,2334873,"Apr 24, 2020, 01:08 PM",buy,1.0199999809265137,2.129461101690928
39,FRAF,Henry Timothy G,CEO,"Apr 22, 2020",$24.91,40,996,6210,"Apr 24, 2020, 12:42 PM",buy,25.700000762939453,33.85905557208591
40,GIFI,RICHARD C D,Director,"Apr 22, 2020",$2.99,500,1496,4625,"Apr 24, 2020, 12:15 PM",buy,2.890000104904175,4.933277769883474
41,CNBKA,Grossman Louis J,Director,"Apr 22, 2020",$61.62,825,50836,925,"Apr 24, 2020, 11:18 AM",buy,62.93000030517578,81.47466668023003
42,TSC,Fetterolf Brian S,"CEO, TSC Bank, Director TSC","Apr 21, 2020",$12.91,8500,109735,61149,"Apr 24, 2020, 09:38 AM",buy,12.59000015258789,20.557888910505508
43,SNX,SILVER STAR DEVELOPMENTS LTD,10% Owner,"Apr 22, 2020",$71.47,10000,714696,5299980,"Apr 23, 2020, 09:43 PM",buy,76.20999908447266,111.04483303493923
44,PAAC,Chou Shih-Chung,Director,"Apr 20, 2020",$0.20,600000,120000,1031250,"Apr 23, 2020, 08:59 PM",buy,10.220000267028809,10.01496115790473
45,BKGM,Leon Guerrero Eugenia Aflague,10% Owner,"Apr 22, 2020",$10.00,4515,45150,1787711,"Apr 23, 2020, 08:13 PM",buy,7.699999809265137,10.388230087482825
46,BKGM,SAN AGUSTIN JOHN SHIMIZU,Director,"Apr 22, 2020",$10.00,180,1800,37008,"Apr 23, 2020, 08:12 PM",buy,7.699999809265137,10.388230087482825
47,BKGM,Ada Patricia Ann Perez,Director,"Apr 22, 2020",$10.00,61,610,112299,"Apr 23, 2020, 08:08 PM",buy,7.699999809265137,10.388230087482825
48,BKGM,Leon Guerrero William David,Director,"Apr 22, 2020",$10.00,816,8160,78492,"Apr 23, 2020, 08:06 PM",buy,7.699999809265137,10.388230087482825
49,BKGM,Leon Guerrero Martin Dela Rosa,Director,"Apr 22, 2020",$10.00,852,8520,95146,"Apr 23, 2020, 08:05 PM",buy,7.699999809265137,10.388230087482825
50,NJMC,Swallow John,President and CEO,"Apr 22, 2020",$0.13,370370,48148,16847373,"Apr 23, 2020, 07:54 PM",buy,0.17479999363422394,0.14758777875039314
51,AMRB,ROBOTHAM WILLIAM A,Director,"Apr 23, 2020",$9.50,2500,23750,113714,"Apr 23, 2020, 06:59 PM",buy,9.75,13.403722174962361
52,XELB,D LOREN ROBERT W,CEO & Chairman,"Apr 22, 2020",$0.55,2805,1543,1384758,"Apr 23, 2020, 06:34 PM",buy,0.6000000238418579,1.4235888900028335
53,XELB,D LOREN ROBERT W,CEO & Chairman,"Apr 21, 2020",$0.52,6453,3356,1381953,"Apr 23, 2020, 06:34 PM",buy,0.6000000238418579,1.4235888900028335
54,T,LUCZO STEPHEN J,Director,"Apr 22, 2020",$29.38,36000,1057579,200000,"Apr 23, 2020, 06:19 PM",buy,29.709999084472656,36.29205558564928
55,CNBKA,Filler James J,10% Owner,"Apr 16, 2020",$58.28,1222,71216,777933,"Apr 23, 2020, 04:52 PM",buy,62.93000030517578,81.47466668023003
56,CNBKA,Filler James J,10% Owner,"Apr 23, 2020",$61.75,100,6175,779933,"Apr 23, 2020, 04:52 PM",buy,62.93000030517578,81.47466668023003
57,CNBKA,Filler James J,10% Owner,"Apr 15, 2020",$63.03,700,44124,776711,"Apr 23, 2020, 04:52 PM",buy,62.93000030517578,81.47466668023003
58,CNBKA,Filler James J,10% Owner,"Apr 20, 2020",$57.49,1000,57487,779833,"Apr 23, 2020, 04:52 PM",buy,62.93000030517578,81.47466668023003
59,CNBKA,Filler James J,10% Owner,"Apr 17, 2020",$56.58,900,50922,778833,"Apr 23, 2020, 04:52 PM",buy,62.93000030517578,81.47466668023003
60,CFG,KOCH CHARLES JOHN,Director,"Apr 22, 2020",$19.76,5000,98800,93924,"Apr 23, 2020, 04:40 PM",buy,20.600000381469727,33.40827780299716
61,CFG,KOCH CHARLES JOHN,Director,"Apr 21, 2020",$19.47,20000,389400,88924,"Apr 23, 2020, 04:40 PM",buy,20.600000381469727,33.40827780299716
62,TREC,Quarles Patrick D.,President and CEO,"Apr 23, 2020",$5.41,5092,27548,213159,"Apr 23, 2020, 04:23 PM",buy,5.690000057220459,7.417777771419949
63,LQDT,Angrick William P III,Chairman of the Board and CEO,"Apr 21, 2020",$4.74,700,3318,4552571,"Apr 23, 2020, 04:18 PM",buy,4.849999904632568,5.871500000688765
64,MCHX,Roswech John,Chief Revenue Officer,"Apr 22, 2020",$1.36,2500,3396,290000,"Apr 23, 2020, 04:08 PM",buy,1.4500000476837158,3.093000000715256
65,DRI,Broad Matthew R,SVP General Counsel,"Apr 23, 2020",$58.50,427,24980,8611,"Apr 23, 2020, 04:03 PM",buy,68.81999969482422,104.41188884311252
66,DRI,King Sarah H.,"SVP, Chief HR Officer","Apr 23, 2020",$58.50,1025,59963,5027,"Apr 23, 2020, 04:03 PM",buy,68.81999969482422,104.41188884311252
67,DRI,ATKINS M SHAN,Director,"Apr 23, 2020",$58.50,1282,74997,3114,"Apr 23, 2020, 04:03 PM",buy,68.81999969482422,104.41188884311252
68,DRI,Renninger Richard L.,"SVP, Chief Development Officer","Apr 23, 2020",$58.50,2000,117000,5653,"Apr 23, 2020, 04:03 PM",buy,68.81999969482422,104.41188884311252
69,DRI,Burrowes Todd,"President, LongHorn Steakhouse","Apr 23, 2020",$58.50,2564,149994,25216,"Apr 23, 2020, 04:02 PM",buy,68.81999969482422,104.41188884311252
70,DRI,Cardenas Ricardo,SVP Chief Financial Officer,"Apr 23, 2020",$58.50,2991,174974,22432,"Apr 23, 2020, 04:01 PM",buy,68.81999969482422,104.41188884311252
71,DRI,JAMISON CYNTHIA T,Director,"Apr 23, 2020",$58.50,3418,199953,3838,"Apr 23, 2020, 04:00 PM",buy,68.81999969482422,104.41188884311252
72,VOXX,Kahli Beat,10% Owner,"Apr 22, 2020",$4.90,46660,228551,2911963,"Apr 23, 2020, 04:00 PM",buy,4.989999771118164,4.278499999973509
73,VOXX,Kahli Beat,10% Owner,"Apr 21, 2020",$4.69,98340,461615,2865303,"Apr 23, 2020, 04:00 PM",buy,4.989999771118164,4.278499999973509
74,MMLP,MARTIN RUBEN S,President and CEO,"Apr 21, 2020",$1.16,7684,8927,442587,"Apr 23, 2020, 03:59 PM",buy,2.4800000190734863,3.4613333314657213
75,DRI,GEORGE DAVID C,EVP & COO,"Apr 23, 2020",$58.50,4273,249971,64928,"Apr 23, 2020, 03:59 PM",buy,68.81999969482422,104.41188884311252
76,MMLP,Shoup Scot A,Senior VP Operations,"Apr 21, 2020",$1.16,3111,3614,15037,"Apr 23, 2020, 03:59 PM",buy,2.4800000190734863,3.4613333314657213
77,DRI,FOGARTY JAMES P,Director,"Apr 23, 2020",$58.50,4273,249971,17629,"Apr 23, 2020, 03:59 PM",buy,68.81999969482422,104.41188884311252
78,DRI,SONSTEBY CHARLES M,Director,"Apr 23, 2020",$58.50,12820,749970,22242,"Apr 23, 2020, 03:59 PM",buy,68.81999969482422,104.41188884311252
79,MMLP,BONDURANT ROBERT D,Executive VP and CFO,"Apr 21, 2020",$1.16,5018,5830,99864,"Apr 23, 2020, 03:59 PM",buy,2.4800000190734863,3.4613333314657213
80,DRI,WILMOTT TIMOTHY J,Director,"Apr 23, 2020",$58.50,17094,999999,17094,"Apr 23, 2020, 03:57 PM",buy,68.81999969482422,104.41188884311252
81,DRI,LEE EUGENE I JR,President and CEO,"Apr 23, 2020",$58.50,25641,1499999,177264,"Apr 23, 2020, 03:57 PM",buy,68.81999969482422,104.41188884311252
82,UNTY,BRODY MARK S,Director,"Apr 22, 2020",$11.74,295,3463,82674,"Apr 23, 2020, 03:42 PM",buy,12.34000015258789,19.5693333307902
83,AXDX,SCHULER JACK W,Director,"Apr 21, 2020",$9.01,79650,717647,14440935,"Apr 23, 2020, 03:36 PM",buy,10.279999732971191,15.495500042703416
84,OBLG,ADELMAN JASON T,Director,"Apr 22, 2020",$0.90,20000,18080,496000,"Apr 23, 2020, 03:08 PM",buy,1.0399999618530273,1.1545454534617337
85,HAL,GERBER MURRY,Director,"Apr 23, 2020",$8.68,350000,3038000,574879,"Apr 23, 2020, 02:26 PM",buy,8.859999656677246,18.199111109309726
86,MYOV,"Sumitomo Chemical Co., Ltd.",10% Owner,"Apr 22, 2020",$11.93,50000,596730,47779104,"Apr 23, 2020, 02:21 PM",buy,12.140000343322754,9.824888904889425
87,MYOV,"Sumitomo Chemical Co., Ltd.",10% Owner,"Apr 21, 2020",$11.58,50200,581140,47729104,"Apr 23, 2020, 02:21 PM",buy,12.140000343322754,9.824888904889425
88,OTIVF,Anderson William Carl III,Director,"Apr 22, 2020",$0.20,960000,192000,2060000,"Apr 23, 2020, 02:06 PM",buy,0.2199999988079071,0.26794444595774014
89,PNFP,THOMPSON G KENNEDY,Director,"Apr 23, 2020",$34.86,5000,174300,19826,"Apr 23, 2020, 01:52 PM",buy,35.349998474121094,54.888999960157605
90,RGT,CLARK CHRISTOPHER D,President,"Apr 23, 2020",$9.25,5000,46250,44743,"Apr 23, 2020, 01:31 PM",buy,9.319999694824219,10.384555543793573
91,VOLT,Naujokas Leonard Frank,Controller & CAO,"Apr 23, 2020",$0.84,5952,5000,10151,"Apr 23, 2020, 01:29 PM",buy,1.090000033378601,2.4312777797381084
92,MCB,Perri Gerard A,EVP and COO,"Apr 23, 2020",$22.48,500,11240,7502,"Apr 23, 2020, 01:28 PM",buy,24.0,40.2633889304267
93,RVP,SHAW THOMAS J,President and CEO,"Apr 22, 2020",$3.01,400,1204,14552706,"Apr 23, 2020, 12:48 PM",buy,3.0999999046325684,1.373222224911054
94,VOLT,Avedissian Nancy T,SVP/Chief Legal Ofcer/CorpSec,"Apr 23, 2020",$0.80,5000,4000,41715,"Apr 23, 2020, 12:32 PM",buy,1.090000033378601,2.4312777797381084
95,TIPT,Barnes Michael Gene,Executive Chairman,"Apr 22, 2020",$5.25,2771,14548,8260238,"Apr 23, 2020, 09:48 AM",buy,5.480000019073486,6.955500017272102
96,TIPT,Barnes Michael Gene,Executive Chairman,"Apr 21, 2020",$5.04,2771,13955,8257467,"Apr 23, 2020, 09:48 AM",buy,5.480000019073486,6.955500017272102
97,SPLP,LICHTENSTEIN WARREN G,Executive Chairman,"Apr 21, 2020",$4.80,400,1920,189227,"Apr 23, 2020, 06:00 AM",buy,5.050000190734863,11.0375
98,SPLP,LICHTENSTEIN WARREN G,Executive Chairman,"Apr 20, 2020",$4.91,1215,5966,188827,"Apr 23, 2020, 06:00 AM",buy,5.050000190734863,11.0375
99,SPLP,LICHTENSTEIN WARREN G,Executive Chairman,"Apr 22, 2020",$4.79,3491,16716,192718,"Apr 23, 2020, 06:00 AM",buy,5.050000190734863,11.0375
100,BTN,"Fundamental Global Investors, LLC",Director,"Apr 20, 2020",$1.53,2334,3570,1607242,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
101,BTN,"Fundamental Global Investors, LLC",Director,"Apr 21, 2020",$1.45,2334,3373,1624659,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
102,BTN,"Fundamental Global Investors, LLC",Director,"Apr 21, 2020",$1.45,2334,3373,1609576,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
103,BTN,"Fundamental Global Investors, LLC",Director,"Apr 22, 2020",$1.45,2334,3378,1626993,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
104,BTN,"Fundamental Global Investors, LLC",Director,"Apr 20, 2020",$1.53,2334,3570,1622325,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
105,BTN,"Fundamental Global Investors, LLC",Director,"Apr 22, 2020",$1.45,2334,3378,1611910,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
1,BTN,"Fundamental Global Investors, LLC",Director,"Apr 21, 2020",$1.45,2334,3373,1609576,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
2,BTN,"Fundamental Global Investors, LLC",Director,"Apr 22, 2020",$1.45,2334,3378,1626993,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
3,BTN,"Fundamental Global Investors, LLC",Director,"Apr 20, 2020",$1.53,2334,3570,1622325,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
4,BTN,"Fundamental Global Investors, LLC",Director,"Apr 22, 2020",$1.45,2334,3378,1611910,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
5,BTN,"Fundamental Global Investors, LLC",Director,"Apr 20, 2020",$1.53,2334,3570,1607242,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
6,BTN,"Fundamental Global Investors, LLC",Director,"Apr 21, 2020",$1.45,2334,3373,1624659,"Apr 22, 2020, 08:41 PM",buy,1.5499999523162842,2.754611105389065
7,BKTI,"Fundamental Global Investors, LLC",Director,"Apr 22, 2020",$2.39,2390,5704,1171514,"Apr 22, 2020, 08:40 PM",buy,2.7200000286102295,2.9655555612511106
8,BKTI,"Fundamental Global Investors, LLC",Director,"Apr 20, 2020",$2.40,3044,7297,1167360,"Apr 22, 2020, 08:40 PM",buy,2.7200000286102295,2.9655555612511106
9,BKTI,"Fundamental Global Investors, LLC",Director,"Apr 22, 2020",$2.39,1024,2444,714877,"Apr 22, 2020, 08:40 PM",buy,2.7200000286102295,2.9655555612511106
10,BKTI,"Fundamental Global Investors, LLC",Director,"Apr 20, 2020",$2.40,1305,3128,713097,"Apr 22, 2020, 08:40 PM",buy,2.7200000286102295,2.9655555612511106
11,BKTI,"Fundamental Global Investors, LLC",Director,"Apr 21, 2020",$2.42,1764,4261,1169124,"Apr 22, 2020, 08:40 PM",buy,2.7200000286102295,2.9655555612511106
12,BKTI,"Fundamental Global Investors, LLC",Director,"Apr 21, 2020",$2.42,756,1826,713853,"Apr 22, 2020, 08:40 PM",buy,2.7200000286102295,2.9655555612511106
13,AMAR,CHEN STEPHEN T,"President,Chairman,CEO,CFO","Apr 21, 2020",$0.27,100,27,776700,"Apr 22, 2020, 07:51 PM",buy,0.24799999594688416,0.3344178333878517
14,BOCH,Muttera Robert H,EVP Chief Credit Officer,"Apr 21, 2020",$6.90,2000,13800,116158,"Apr 22, 2020, 07:13 PM",buy,7.349999904632568,10.302611128489177
15,HII,Bilden Philip M.,Director,"Apr 21, 2020",$185.00,540,99900,14683,"Apr 22, 2020, 07:12 PM",buy,184.5,225.8047223409017
16,BOCH,Gibson Joseph,Director,"Apr 21, 2020",$6.58,10000,65800,130988,"Apr 22, 2020, 06:47 PM",buy,7.349999904632568,10.302611128489177
17,BOCH,TULLIS LYLE L,Director,"Apr 21, 2020",$6.88,20000,137600,300365,"Apr 22, 2020, 06:42 PM",buy,7.349999904632568,10.302611128489177
18,SPWR,TOTAL S.A.,Director,"Apr 21, 2020",$6.11,10100,61689,87933295,"Apr 22, 2020, 06:34 PM",buy,6.679999828338623,9.065888855192396
19,SPWR,TOTAL S.A.,Director,"Apr 20, 2020",$6.36,82932,527132,87923195,"Apr 22, 2020, 06:34 PM",buy,6.679999828338623,9.065888855192396
20,QMCO,"B. Riley Financial, Inc.",10% Owner,"Apr 21, 2020",$3.81,21371,81511,8538575,"Apr 22, 2020, 06:03 PM",buy,4.0,5.572222235467699
21,QMCO,"B. Riley Financial, Inc.",10% Owner,"Apr 20, 2020",$3.90,40200,156772,8517204,"Apr 22, 2020, 06:03 PM",buy,4.0,5.572222235467699
22,TREC,Quarles Patrick D.,President and CEO,"Apr 22, 2020",$5.40,5810,31374,208067,"Apr 22, 2020, 05:18 PM",buy,5.690000057220459,7.417777771419949
23,CUTR,PLANTS J DANIEL,Director,"Apr 21, 2020",$10.50,95238,999999,485627,"Apr 22, 2020, 05:12 PM",buy,13.449999809265137,28.11744451522827
24,CUTR,Barrett Gregory A,Director,"Apr 21, 2020",$10.50,19047,199994,66624,"Apr 22, 2020, 05:10 PM",buy,13.449999809265137,28.11744451522827
25,ECC,Malik Nauman S.,CCO,"Apr 22, 2020",$6.25,1500,9375,1500,"Apr 22, 2020, 04:55 PM",buy,6.150000095367432,13.864827791849772
26,CFG,HANKOWSKY WILLIAM P,Director,"Apr 20, 2020",$20.56,10000,205600,44924,"Apr 22, 2020, 04:53 PM",buy,20.600000381469727,33.40827780299716
27,EIC,Malik Nauman S.,CCO,"Apr 22, 2020",$9.27,1250,11588,1250,"Apr 22, 2020, 04:52 PM",buy,9.699999809265137,17.638577768537733
28,KEY,GILLIS RUTH ANN M,Director,"Apr 20, 2020",$11.10,4485,49784,53597,"Apr 22, 2020, 04:50 PM",buy,10.899999618530273,16.93277778095669
29,HQI,Hermanns Richard,President and CEO,"Apr 21, 2020",$6.20,2500,15500,5856190,"Apr 22, 2020, 04:44 PM",buy,6.190000057220459,6.699111104011536
30,HQI,Hermanns Richard,President and CEO,"Apr 20, 2020",$6.49,2500,16221,5853690,"Apr 22, 2020, 04:44 PM",buy,6.190000057220459,6.699111104011536
31,HQI,JACKSON EDWARD,Director,"Apr 21, 2020",$6.56,1633,10711,2544427,"Apr 22, 2020, 04:42 PM",buy,6.190000057220459,6.699111104011536
32,EIC,Onorio Kenneth P.,CFO/COO,"Apr 22, 2020",$9.15,500,4575,3916,"Apr 22, 2020, 04:42 PM",buy,9.699999809265137,17.638577768537733
33,EIC,Onorio Kenneth P.,CFO/COO,"Apr 21, 2020",$9.59,500,4795,3416,"Apr 22, 2020, 04:42 PM",buy,9.699999809265137,17.638577768537733
34,GRPN,Leonsis Theodore,Director,"Apr 20, 2020",$0.95,1000000,950000,2629996,"Apr 22, 2020, 04:36 PM",buy,1.1100000143051147,2.2895555635293325
35,ECC,Onorio Kenneth P.,CFO/COO,"Apr 21, 2020",$5.96,2000,11920,27394,"Apr 22, 2020, 04:35 PM",buy,6.150000095367432,13.864827791849772
36,DRIO,STERN ADAM K,Director,"Apr 20, 2020",$6.66,639,4256,14993,"Apr 22, 2020, 04:29 PM",buy,7.449999809265137,4.2557277941041525
37,VOLT,Schultz Lori,Chief Global Solutions Officer,"Apr 22, 2020",$0.76,6450,4902,14918,"Apr 22, 2020, 04:10 PM",buy,1.090000033378601,2.4312777797381084
38,AXDX,SCHULER JACK W,Director,"Apr 20, 2020",$9.40,59357,557956,14361285,"Apr 22, 2020, 03:17 PM",buy,10.279999732971191,15.495500042703416
39,BRBS,Spurzem Richard T,10% Owner,"Apr 21, 2020",$16.00,3700,59196,737460,"Apr 22, 2020, 02:56 PM",buy,16.0,19.89581994480557
40,MACK,Levy Noah G.,Director,"Apr 21, 2020",$3.25,1424,4628,693014,"Apr 22, 2020, 02:30 PM",buy,3.5799999237060547,3.825504900349511
41,MACK,Levy Noah G.,Director,"Apr 20, 2020",$3.25,2325,7556,692181,"Apr 22, 2020, 02:30 PM",buy,3.5799999237060547,3.825504900349511
42,MACK,Andersen Eric,Director,"Apr 20, 2020",$3.25,2325,7556,691344,"Apr 22, 2020, 02:27 PM",buy,3.5799999237060547,3.825504900349511
43,MACK,Andersen Eric,Director,"Apr 21, 2020",$3.25,1424,4628,692768,"Apr 22, 2020, 02:27 PM",buy,3.5799999237060547,3.825504900349511
44,GDL,CONN JAMES P,Director,"Apr 20, 2020",$7.91,1000,7910,2000,"Apr 22, 2020, 02:26 PM",buy,7.909999847412109,8.954833314153884
45,VOLT,MUELLER HERBERT M,SVP & Chief Financial Officer,"Apr 22, 2020",$0.73,10000,7288,12000,"Apr 22, 2020, 01:58 PM",buy,1.090000033378601,2.4312777797381084
46,VOLT,PERNEAU LINDA,President and CEO,"Apr 22, 2020",$0.75,10000,7463,88541,"Apr 22, 2020, 01:52 PM",buy,1.090000033378601,2.4312777797381084
47,PIH,"Fundamental Global Investors, LLC",Director,"Apr 21, 2020",$4.78,54443,260314,628875,"Apr 22, 2020, 12:34 PM",buy,4.78000020980835,5.000061101383633
48,PIH,"Fundamental Global Investors, LLC",Director,"Apr 20, 2020",$4.89,3364,16457,574432,"Apr 22, 2020, 12:34 PM",buy,4.78000020980835,5.000061101383633
49,PPR,"Saba Capital Management, L.P.",10% Owner,"Apr 20, 2020",$3.99,100000,399000,36106381,"Apr 22, 2020, 12:28 PM",buy,3.9600000381469727,4.681499996450213
50,PPR,"Saba Capital Management, L.P.",10% Owner,"Apr 21, 2020",$3.94,214293,844314,36320674,"Apr 22, 2020, 12:28 PM",buy,3.9600000381469727,4.681499996450213
51,PHD,"Saba Capital Management, L.P.",10% Owner,"Apr 21, 2020",$8.22,13367,109877,3302117,"Apr 22, 2020, 12:23 PM",buy,8.5,10.179166724946764
52,PHD,"Saba Capital Management, L.P.",10% Owner,"Apr 20, 2020",$8.39,20998,176173,3288750,"Apr 22, 2020, 12:23 PM",buy,8.5,10.179166724946764
53,EHI,"Saba Capital Management, L.P.",10% Owner,"Apr 20, 2020",$8.38,13326,111672,8738992,"Apr 22, 2020, 12:17 PM",buy,8.15999984741211,9.53266667260064
54,EHI,"Saba Capital Management, L.P.",10% Owner,"Apr 21, 2020",$8.13,544,4423,8739536,"Apr 22, 2020, 12:17 PM",buy,8.15999984741211,9.53266667260064
